Date;URALS_price;BRENT_price;RUBLE_EXCHrate;IMOEX_CLOSE;MIACR_RatePerDay;CPI_HighFreq;VIX_volatility
14.12.2021;-0,013978347;-0,00927544;0,002204679;0,000298482;0,0737;0;21,89
15.12.2021;-0,010006949;0,002442334;0;0,000671384;0,0736;0;19,29
16.12.2021;0,030043521;0,015430428;0;0,035490444;0,0738;0;20,57
17.12.2021;-0,023988006;-0,019994668;0,007618027;-0,007223307;0,0749;0,002555685;21,57
18.12.2021;0;0;-0,006381343;0;0,0749;0,002567376;21,57
19.12.2021;0;0;-0,000413164;0;0,0749;-1,43834E-05;21,57
20.12.2021;-0,060466415;-0,027203482;-0,005851733;-0,014562468;0,0809;0;22,87
21.12.2021;0,052467301;0,034395973;-0,002313303;0,006533026;0,0784;9,80438E-06;21,01
22.12.2021;0,022595679;0,017707489;0;0,014549068;0,081;0,00347952;18,63
23.12.2021;0,022786908;0,020719883;0;-0,01124975;0,0783;0;17,96
24.12.2021;-0,008101539;-0,009238777;0,000605286;-0,000507477;0,0801;-0,001635687;17,96
25.12.2021;0;0;0,003591282;0;0,0801;0,000624391;17,96
26.12.2021;0;0;0,002115764;0;0,0801;-0,001558962;17,96
27.12.2021;0;0,032308905;0,008705877;0,010238419;0,0817;3,40812E-05;17,68
28.12.2021;0;0,0043257;0;0,009872669;0,083;-3,25705E-05;17,54
29.12.2021;0,037435339;0,003673676;0;-0,009659674;0,0809;0,000393396;16,95
30.12.2021;0,008529064;0,001135933;0;0,012346735;0,0784;-9,22456E-05;17,33
31.12.2021;-0,00078064;-0,019415028;0;0;0,0784;0,000313464;17,22
01.01.2022;0;0;0;0;0,0784;-0,000112432;17,22
02.01.2022;0;0;0;0;0,0784;-1,32752E-05;17,22
03.01.2022;-0,002473958;0,015428131;0;0,017226174;0,0784;-1,1689E-05;16,6
04.01.2022;0,013183657;0,012914662;0;0,00544841;0,0784;0,000261498;16,91
05.01.2022;0,025122391;0,01;0;-0,015087169;0,0784;-0,000372506;19,73
06.01.2022;0,016589167;0,014727723;0;-0,016188517;0,0784;-0,000226843;19,61
07.01.2022;0,001730745;-0,002927186;0,011291838;0,004995617;0,0784;0,000255292;18,76
08.01.2022;0;0;-0,003939759;0;0,0784;0,000177022;18,76
09.01.2022;0;0;-0,004113021;0;0,0784;-0,00017726;18,76
10.01.2022;-0,005800321;-0,010764526;0,000548789;-0,008844021;0,0804;7,78999E-05;19,4
11.01.2022;0,032025819;0,035241746;0,016068426;0,012466967;0,0815;-0,000190496;18,41
12.01.2022;0,017199904;0,011347348;0;0,011798303;0,0818;0,000211173;17,62
13.01.2022;-0,000945962;-0,002362112;0;-0,040527944;0,0814;-4,88602E-05;20,31
14.01.2022;0,008285004;0,018823251;0,00361108;-0,021158017;0,0823;-0,000170048;19,19
15.01.2022;0;0;0,003870311;0;0,0823;0,000411678;19,19
16.01.2022;0;0;0,007008608;0;0,0823;-0,000240488;19,19
17.01.2022;0,022890011;0,004880316;-0,005579572;-0,010183543;0,0828;-8,55583E-05;19,19
